mean_age
1045.6601274636496
1045.7141658206158
1045.7686838385955
1045.8226486121555
1045.8769231582721
1045.9313527026775
1045.9857813661652
1046.0399775450776
1046.0950642556584
1046.1462300257144
1046.1976937915115
1046.2506957764638
1046.3028072017744
1046.3563814323768
1046.4094348025415
1046.4625800662436
1046.514886831032
1046.5675701965304
1046.6201073811433
1046.674994893379
1046.7353012041647
1046.8074453330544
1046.883861320377
1046.9625613611618
1047.040044098351
1047.119090372681
1047.196878146957
1047.2760686644444
1047.3523263596253
1047.429301533374
1047.5083315536633
1047.5855603477141
1047.6594492028855
1047.7357033436017
1047.813213892523
1047.892088924266
1047.9700665257503
1048.0451516856028
1048.1214452405977
1048.1977980065458
1048.276901167886
1048.3541755807187
1048.4302714180906
1048.5077991839921
1048.5864479094978
1048.664166297033
1048.7406320632294
1048.8168680717115
1048.89276101432
1048.968355047285
1049.0469302912695
1049.1216780044185
1049.195286920742
1049.2720403382027
1049.347685631472
1049.424498075883
1049.5011282950888
1049.5770800357784
1049.6528451011202
1049.731116300948
1049.805800615373
1049.88267302219
1049.959350068466
1050.0343249996683
1050.1085444542516
1050.1827997225705
1050.2577224973556
1050.3306547320756
1050.4049056953827
1050.4818128324234
1050.559930053433
1050.6358118081696
1050.709794016683
1050.7846098182968
1050.8590975798818
1050.9331364045431
1051.0088732897802
1051.0837845295293
1051.1589549903947
1051.2323023917002
1051.3056405814202
1051.381339844485
1051.4573471529623
1051.5334516187295
1051.6057910412537
1051.6803156513101
1051.7547644786573
1051.8317598778217
1051.905607749909
1051.9782428842548
1052.052170186196
1052.1280544445272
1052.2017691223714
1052.2769820365534
1052.3528350694723
1052.425022073679
1052.497281053365
1052.5723663017884
1052.646887694709
1052.7215987977572
1052.7963305778258
1052.8693608510323
1052.9461207338074
1053.0224741690556
1053.0976494788233
1053.1740548611713
1053.2494904703722
1053.3260219547587
1053.4032566768635
1053.4784361207871
1053.5543524386303
1053.6292720566905
1053.7044001267159
1053.7783902571716
1053.8527871284396
1053.925455351025
1054.001984420704
1054.079339008513
1054.1573990924157
1054.234250070922
1054.3108084331443
1054.3875811757935
1054.464769254086
1054.541576395959
1054.6161606572487
1054.6951880497456
1054.7706764968066
1054.8473167704872
1054.924279737787
1055.0005375606272
1055.0781575547564
1055.1555691354856
1055.2323193084799
1055.3089018224598
1055.386486577529
1055.464707603331
1055.5402763320817
1055.6157905021141
1055.694561186241
1055.7727963211375
1055.8493793995497
1055.925774557201
1056.0030248779242
1056.081109209784
1056.1570838148564
1056.2338269158065
1056.3121121083188
1056.3896915153925
1056.4667024759203
1056.543713902684
1056.621448425347
1056.700647065098
1056.7788571129172
1056.856958488113
1056.93455681094
1057.0146500261967
1057.094191367966
1057.1738258837115
1057.2543144968347
1057.3316688376558
1057.4100365599033
1057.4870712759728
1057.5651034964412
1057.645104623717
1057.7226292527707
1057.8059319508454
1057.8851648857064
1057.9613592593703
1058.0389373004912
1058.1183027007553
1058.1983932310234
1058.2781873569236
1058.3598520049463
1058.4393804167516
