beta,t_s
2.149866993448907,1085.3161374295316
3.2786671225362585,1089.4370919073947
2.6220452734180153,1092.7142046524414
2.0174548554051994,1086.3998379098264
2.694899620582262,1087.3721986394212
2.5821189450508766,1089.4325303436442
2.4217269358963036,1087.2157627594522
2.7368086406667986,1081.6693870371307
2.441216250933264,1084.3233718063343
2.218888278189479,1084.580242454277
2.0402866295044344,1082.6375742591454
2.5360058906689606,1085.3149561165496
3.018149553398633,1089.7007501974883
1.4535011853196491,1087.4039634904764
2.186609061601528,1085.0755052884174
2.6805631606374516,1086.4896241500521
2.093983080502102,1088.7719644723197
2.3687786978510132,1083.9466426106953
1.9069085945149904,1083.272933064649
2.3282231465009544,1088.991179188285
1.4436879537804026,1086.8092892148752
2.691060219914428,1088.7419577879787
2.0160340654157327,1085.243451654328
2.332760804778613,1085.4508964612082
3.195705630332415,1086.2393725574125
1.9976186092050638,1088.323432485389
2.601516850829786,1084.7204076280136
1.915902103402675,1083.2324676610276
2.36230149214436,1086.8694317644783
2.0594760605934703,1086.4707371082716
2.116235393157363,1087.7620094743093
2.6995675796153686,1087.5962433066402
1.9157006207686957,1082.579381961523
2.1973002954096112,1086.4384957281432
2.648382444749666,1087.934776475876
2.2050246685580297,1089.5117546438576
2.3959887016571733,1087.357269619897
2.0479304285566435,1081.601704809178
2.3510126460356666,1088.3727476323515
1.973430801229385,1089.726815764813
2.541892704653186,1080.983535828546
3.3815199615900196,1083.2820323488536
2.7621033092650293,1089.728316707492
2.204541874668424,1085.686413422568
1.8889858750846094,1088.214354307642
2.8395696159367363,1086.9671068598425
1.7717265315736315,1083.9519834656828
2.2901123175143483,1085.1934579229683
2.754254097560411,1086.9622707029032
1.7104720803944682,1087.0059558114351
2.624212406001495,1089.6192865309
1.9334895013139755,1086.152139342669
2.876057933096832,1090.1801324349683
2.5566515103270855,1086.0376593318706
2.359345974322854,1090.0109201330063
1.8737377378766156,1088.5065904444084
2.5037917040526403,1086.9952733445434
2.437738981847115,1085.8958574378335
1.9772898619553179,1083.46824295625
2.412791254888735,1083.1503819190227
2.789253126156967,1088.2677114924727
2.306809430974019,1088.163146429011
2.7510757078828307,1082.2678735907216
2.3318621427685953,1083.3503397947986
1.8201329315379928,1089.7686359839838
2.373385562252683,1085.9655858207418
1.5604192441083913,1087.7600083425698
2.2311226509557702,1083.534079042883
2.033378624486229,1087.2678407613062
1.6944912498933933,1086.9024545226623
2.511540590139526,1087.2219268158333
2.6693926567330153,1083.4104819732222
2.191619407209807,1086.3095040879214
2.5108232879742767,1084.9573350229007
2.303631158005334,1086.990123422537
2.755686051114879,1088.8912964606436
2.788840528543312,1086.5383906491477
2.7644304141360907,1085.2415724258224
2.4519520272611866,1085.347940882195
2.5695884172026724,1085.6826572544705
2.646613150401487,1088.0340731901158
2.490925087101991,1084.4468592859835
2.765266210776667,1081.0000597116314
2.025558085415401,1089.086759843012
1.918466549145582,1090.7717137470634
2.0450027324762523,1087.5917934064175
2.3501106960467313,1084.7281797261526
2.2654243151696756,1087.2986722745084
2.6073329930415015,1086.3186693161513
1.8747132529943642,1087.1937430767134
1.760423071265126,1083.1555911440637
1.9409796774235926,1082.4245533535434
2.448333627028655,1085.1459813016181
2.0583175070337396,1087.598261098424
2.3249522445382533,1085.2517071579844
2.077569863624032,1084.402073316943
2.7876858753313987,1082.211088169978
2.10217313799136,1083.3793445010178
2.265955431227682,1089.7856017681834
2.904075785070773,1087.058054604268
2.0114750225798965,1085.9272059477878
2.2454438768814,1087.0889757557593
2.7634954666350264,1086.3315100983048
3.003499583769505,1086.042584531774
2.6976258213826894,1083.5542034593495
2.9782539586044012,1084.1810188615677
2.643847485155487,1083.406148326524
2.310384353337857,1090.7653603747046
2.4857239360209737,1083.8842230488185
2.494232914677885,1089.1454682970418
2.113122322280568,1084.9594500882538
1.7453867596154644,1083.3718412419432
3.0112553113938887,1086.3131818362613
2.3640621860065765,1083.7601288891833
2.143190270632589,1083.1266625093492
2.105820178124564,1084.7511748436464
2.3709071790228124,1087.3887678664073
2.665452659577061,1082.7172744173663
2.802816368995085,1086.053992092872
2.823045652682118,1087.1994894466936
1.8098959594450728,1087.9278611588784
2.4181328199185828,1084.8427151640062
2.0270806334573357,1083.408094411418
2.3493218687317357,1086.348678259791
2.6225203859429596,1088.295482047279
2.7785478012708658,1085.1320593941468
2.7034627742385515,1087.447190950674
2.319576479940696,1091.9516082430787
1.6210641836393487,1084.006446381583
2.4531602474289613,1082.7653385382914
1.8148671610889826,1085.0862797395425
1.8231967261641464,1084.8073809416858
1.6148952118258475,1087.9255932936933
2.7126536107312393,1084.348090818915
2.242248317261632,1086.8901428032977
3.7481170224161113,1085.061026366421
2.7532821274686223,1083.2810951237889
2.383951821432183,1081.687454059783
1.71055123540162,1083.3857080041944
2.5951983316675222,1082.7351913736102
2.099011463998269,1084.9558197637105
2.014445075713423,1089.701836881932
1.919797146800261,1086.9033798988175
2.9883651143290226,1089.129140567559
2.144182092856983,1084.9567162048227
2.3457821199327027,1089.005767522085
2.4842681403170634,1086.1298043322363
2.4643786734425825,1083.5344441756945
2.251734481322501,1082.1268643962155
2.0435483091899758,1085.4572846567355
2.531574869635967,1087.1282982333846
1.862255887197867,1081.0716775448664
1.9855968170133262,1082.7854027868696
2.5450259870743417,1081.17746610587
2.1807465049657466,1086.0753854261811
2.166590870191343,1088.9665632365193
2.2697853504243373,1081.7787172995672
1.8273786425871874,1085.6655162407321
2.332459876710913,1081.2955311493233
2.8302366790684177,1085.7188872722418
2.6570982936823837,1086.945073794829
2.0713827526744315,1084.8267098806518
2.7754986427117885,1083.8907944233842
3.28186285656232,1090.102302537961
2.1328568712094857,1087.3391232552694
2.3488073995875394,1083.3231039583209
1.5105190909512782,1085.5179873388163
1.9584705231585933,1082.853670972637
1.9526514872591734,1088.2683289979402
1.943042618788937,1086.1528121266244
2.615020168010073,1087.3737540874417
2.2538647160305945,1085.2407023203166
2.589829627576041,1087.11148583324
1.5051412624997713,1089.4642502880556
3.0279155992953615,1085.840214194352
2.6175170641900625,1081.201170897348
2.9495180347416636,1088.5469742954404
2.5125335454181994,1083.6249155802154
2.2229744249781027,1089.3896025630445
1.6762741365002298,1090.1823740157845
1.8533454897716681,1080.9741868600806
1.882344227568103,1084.2010158120559
2.761986449134836,1086.344079975267
1.957551819956129,1085.6495733312418
2.3218901717476594,1088.9975850421758
2.55908716472681,1090.162134967842
2.426513074225517,1083.7432154055084
1.4812375864442946,1089.6956215584692
2.1375880829760794,1084.642269389607
2.4054769726200633,1085.4564341373132
1.8306841663837659,1084.9088701905687
2.3463461428781724,1086.8729175215026
1.7405568503269095,1086.8885178272244
2.1763105179075186,1089.1741743414989
2.1124369392483664,1087.9357345655908
1.660441337127535,1088.1184859080165
2.7504355176363298,1082.7153278732867
2.4229914382280273,1089.0860724578122
2.4312469165729436,1085.8524906749547
2.1111534047564033,1087.3384433639828
2.4397681736789223,1085.463575128409
2.3484654004059093,1085.2051953612345
2.3754024256157895,1088.8978699012598
2.112512712853947,1086.720211094272
2.3246492898292517,1082.6810594072992
1.9139706477233414,1080.4913902783467
2.4344812750258726,1089.0521952412314
3.1387061995548624,1087.3544051817673
2.345257934391857,1082.4942051598237
2.627007184887807,1087.0824405179007
2.4224142803482183,1087.1441667076742
2.171898884220488,1081.21169078308
2.2739091601121424,1089.2812845036083
1.6765026925148536,1081.295571686189
2.425328336814503,1085.1168152100552
2.416770205020482,1085.648627831491
2.730447271497766,1085.6163252729364
2.6050566123834864,1088.2854183425368
2.637246658179744,1082.500978043785
2.079492212291923,1090.4032731806851
1.8434060657096116,1085.9396521974122
2.6585067729542415,1089.5790552775525
1.6924048830668579,1085.46916788233
2.586116675950808,1088.939380262358
2.826727411036227,1084.0492602698878
2.913692835062428,1085.9160738780413
2.8762457308169993,1086.5595507363657
2.3067200965699275,1086.1142848548268
2.766957931951339,1083.8452480386875
2.436005045971814,1084.5155981131159
2.517456329611047,1081.3262484226098
1.9529078049910515,1084.677750522094
2.0491405390560202,1087.0147059978203
2.87865004091089,1084.1506563752334
2.023092628610879,1087.8484810991918
2.324055731762705,1089.5072345955118
2.2469156163083133,1080.525539068735
1.8927430640809868,1086.6158517221024
2.4341656679595527,1085.957657435787
1.7140011410245388,1084.0699464130796
1.9894089699373114,1086.6548795319109
2.6539329806158527,1085.266494244876
2.2016153540059458,1081.7677335232597
2.315496050736125,1084.0487102894203
2.1954849391507527,1088.9840244327172
1.678920604498012,1087.0100091352872
2.1188759116188516,1085.9528450553194
2.450946712065465,1085.8504786164813
1.8650419183151494,1081.820309142304
1.9526435030870326,1087.343792286431
2.367951407444608,1083.4652051637042
1.9408851128058076,1084.3821391509357
1.9751152517912294,1084.4989046829003
1.9594489794362198,1081.7876806636132
2.600333696511405,1086.9777786348393
2.1131509931100068,1089.8418877885786
2.6048672377150273,1088.406966366074
2.2901773110718042,1087.4874516760603
2.4056289874946706,1087.7049188807991
2.988678485627791,1086.364562969189
1.9832829994252925,1087.4956895341172
2.178241993130381,1082.53755363643
1.8779546360338673,1083.4875345924418
2.2867018163183332,1085.502073977422
2.4546929458321607,1090.1209455535652
2.0547257445685605,1088.3945606565023
2.570999006896627,1087.995291377511
2.138348667407852,1088.5631357807908
1.6739977371392225,1084.3087061850529
2.1571755621314557,1089.5287720616427
2.2791742696904658,1084.085199392046
2.1886813760541837,1082.2550274695707
2.3641261238971314,1083.1029100353287
2.1677102871793292,1088.8858089943049
2.2801279844908167,1085.3081935925047
2.0614134182132653,1086.1081529491769
2.3358165336189067,1083.298832455175
2.488686159186366,1089.2096367647168
2.2501511332129125,1089.3186066829792
2.722462586306633,1084.411035904685
1.617092453106021,1088.3492721326572
2.5013104998023667,1087.9163753678058
2.1204968165900038,1089.022144815684
2.1810239385784085,1088.3659815578158
2.2359446668404024,1080.5055453499947
2.433791196783495,1082.5662203847564
2.2676167109865224,1086.050277263778
1.7951658974745583,1087.3886008809059
1.8351497575573736,1087.9937511035132
3.1542170432211925,1086.5055475318795
2.1201875092221294,1089.6772412719959
3.428056384833548,1087.5487936168229
2.013627523964373,1083.4925363726168
2.3059552430552044,1085.0150675311806
2.3571131961750345,1090.443846173584
2.2047788387233256,1084.0203392539781
2.145571537696925,1085.6875125653457
2.679585697203338,1084.1946381400855
1.8619687837006544,1085.3730078654191
2.2695300374525127,1086.76510259774
1.8640716742466545,1082.3451140622499
2.000466741388038,1087.1285130246094
2.3761900992697296,1086.5165514717653
1.624976486966426,1087.6015730624713
2.571183783704569,1088.509951883976
2.1747336183466546,1085.7458132498607
2.7751569817088217,1085.2187450142824
1.7908709106908414,1084.778813126185
1.793955280425,1089.5043030304541
2.1459928867406792,1087.169637363061
1.7132202483085193,1086.5699735491314
2.1530981023561373,1087.0219067293153
2.401479475607198,1087.3073624347583
1.7550363042677153,1086.9864785948184
1.581478197631454,1085.1585870157605
1.902527991824555,1086.1119494885545
2.1209132583422297,1086.4221954048398
2.1182064689925406,1086.2995430988835
2.107214539496805,1083.8852591832067
1.8458732476405308,1082.5280301962014
2.300856702425256,1085.4031229107602
2.3364882814288412,1085.232316697538
2.074593676202025,1087.70563173315
2.4693708160854477,1089.2159779308085
2.0459713633453074,1083.920346686103
2.7174133741838746,1088.3964875370243
2.9403406543194803,1082.6173698117154
2.879029619531136,1080.1729528198828
3.2887963715368205,1086.2016405280885
2.1132022223811924,1086.7558416820102
1.46811562637555,1086.8021417234715
1.9412477835358306,1088.0997482321588
1.7507220321881238,1085.6873523786571
2.2535867054243335,1087.241231108145
2.933121352088987,1086.2421240872252
2.222734640418677,1083.7685699278547
2.307802229382847,1083.761725568524
2.869138910822599,1081.7618237659524
2.160274797770901,1085.872258540195
2.038214848835096,1085.6208023790948
2.1728175607190625,1081.91762166978
2.9152823868980002,1085.2746845901154
2.061868133745898,1086.8458024461509
1.8472483615366753,1083.3899072669835
2.245820393352042,1086.5880167096113
2.2803452671083084,1088.3137005258127
2.121292812826591,1084.644681905502
2.701002576221445,1082.3959894528364
2.3190170590152124,1085.5252422862852
2.692038253908119,1086.5211805337783
1.936901113348663,1083.8806251333247
2.6331602347545195,1089.1018076470539
2.132555109255178,1084.0629399289269
1.9159968978141708,1080.340493235966
2.1664704096360587,1083.9697943860838
2.672253495175671,1087.7976871233184
2.9848980027199534,1084.1906774923734
2.9597367521282814,1083.8122980407477
1.9894155709744235,1087.1374188553716
2.315531082540413,1084.3427916351807
2.174101998871653,1082.631512124002
2.448095687222356,1084.2925521876048
2.1332651355085357,1083.999284595038
2.4410115552248373,1087.0445473149007
2.6343288970893934,1084.988633211404
2.031360450771158,1088.211693032424
2.5867791804204923,1087.2941476773308
2.8237369320310535,1089.632916497603
2.4716064460716307,1084.799186467522
2.3314251906391807,1084.8908896517514
2.3666609415641235,1086.3806711975544
2.301239506703326,1084.9748900045663
2.631796920822642,1083.4886750404871
2.3054821641760253,1083.6523644023723
2.3600984411403,1086.3404904841032
2.2674137076577994,1088.2981031060772
2.4800638179341257,1082.9845913949343
2.1884921480039417,1089.0526097559025
2.4778721106295665,1084.7694986805138
2.6638648676290044,1084.4683594558744
2.669133414401525,1085.0023934605076
3.704197865342542,1083.1685750551696
2.1607409219624474,1084.2864183239137
1.7923341308625624,1080.6710674101664
1.642143532089692,1091.677355912763
1.7847722873921734,1088.5349228603027
2.361531413243409,1088.6824922328474
2.2061257360687985,1083.751688173921
2.219910661761726,1085.3395549216898
2.5332175095037877,1082.2425448459128
2.2301752092987153,1087.7947954506144
1.9475800318595171,1086.114144895516
2.7748924410031774,1082.2988442535466
2.382417259916765,1086.1564961658084
2.165875140246646,1082.9799600014628
2.7264692032510043,1087.8125250060773
1.7654401391558863,1087.8404908700834
1.960867058849055,1087.623157333245
2.4744798059650446,1089.1565390078053
2.5428312542864036,1084.949864838337
2.075414178370373,1088.07992651093
1.4538400379406373,1082.4280622007516
2.5981474967771954,1085.8737479357521
2.6670932670172296,1087.7705665883725
2.618319443108508,1082.362184239491
1.8819663644675713,1086.1457273538329
2.2406885297847374,1087.3855141701576
1.8746152912695515,1084.8235137520262
2.9987391992950165,1085.8423284626062
1.7260295298896242,1078.8985932327278
2.240111066715635,1083.0391545105049
1.6603891674018523,1089.3677450657121
2.27394543190905,1085.750175871109
2.4243494650534116,1086.0554540116682
2.521855718877124,1088.8022274380912
1.893906012299596,1086.7232699504061
2.1457031176084658,1088.4687205891046
2.222860937173008,1082.3288836102302
2.4664935613232704,1082.4075423593665
2.0255382432976003,1087.1165420981406
2.3513223500655562,1086.052654784413
2.477663043303977,1084.562573625832
2.834174390227275,1083.3576539307144
2.386578412393007,1090.3865369498294
2.0223752874422605,1083.2169716745634
2.3365975120510845,1080.1552959196265
2.3055360216183964,1084.5260053787192
3.1639857714773942,1085.6642287582667
2.015087134817668,1085.1030100913097
2.052370599328285,1085.9174386587433
2.172199886731599,1086.8888510362317
2.048713552499698,1088.9870079418981
2.124876954102043,1082.284185614857
2.0446812521036763,1085.19376055081
2.797361071166934,1087.3707802005001
1.9009271923744333,1084.9676770857411
2.6860614374680116,1083.6161983882175
1.901089574320309,1083.878546161602
2.756956826396214,1085.9739582819695
1.7200669894894127,1081.934843462423
1.4516471236044834,1085.7459907604314
2.382493862536288,1084.691558451867
1.7796527073672121,1087.3132324538872
1.997592374481644,1086.8586771604623
3.0773374831807123,1083.941874724943
2.259948441161441,1084.1706894270203
2.8972612611574444,1089.7459332442418
2.4593932997290273,1084.4284596462803
1.861488644404608,1086.2745964797982
2.7410588510260525,1083.7602055728503
2.299028833524878,1088.2012556151788
1.909439773415032,1083.6295344203213
2.479534070919341,1085.3339538391047
2.259491395420408,1085.2833757224596
2.450706420861872,1085.5696707288419
1.7397632593601444,1087.1892962282445
2.3606619211032456,1080.7001069636394
2.94503263884097,1085.4329889264443
2.1595362661426343,1086.9288065101734
2.2084904677888177,1084.9106269717427
2.2182030937428245,1084.076491469227
2.3412711371606902,1085.2498654154338
2.2518372786840786,1088.1667733148952
2.3508549415144846,1082.4189495474484
2.664601725906915,1094.2125243178557
2.501074371738899,1088.1178102572192
2.3993969831012576,1083.5474768689685
2.4858837461112424,1086.539235211339
2.7092838392113032,1087.1117394496252
1.665263620756806,1085.1814171213846
2.2613680357886294,1084.828904217781
2.3423632999967747,1087.4060653283486
2.57577190310854,1087.839829945927
2.3236116498824564,1084.469117184186
2.4839680931632007,1083.8948528536348
2.8758024239477002,1083.2056509213865
3.2827227229751514,1084.5383084349953
2.431648425927864,1088.3553943913196
2.1408096004292343,1085.0581428206326
1.644771399626808,1087.4492164522476
1.9324335426459296,1082.5649986422588
2.2024360937594887,1085.7667840502666
2.6215361610976746,1085.7005828889387
2.3028539983929397,1084.869571717234
2.589592748360461,1084.9073888117598
1.8789815350667243,1090.528570218297
1.76322117003689,1086.9392575260315
2.0143455735476508,1087.6948649020662
2.987149269088196,1087.5798640508626
1.8647032688502816,1090.5273523551216
1.8202903158327013,1083.2847777256172
2.6956641030798734,1083.2980192739446
2.6427867575807515,1089.8400069426414
1.8269913951014505,1088.0565212545596
2.203554247140958,1082.6036788590638
2.1035522009202925,1084.3650477533565
2.2821984992607156,1085.9327537524891
1.7832581642781102,1087.7026619741614
1.9848803345425448,1086.4568373738753
1.9643846610470397,1088.5660025897423
2.585177057416842,1089.933775899736
1.501265155368072,1084.1424755349954
2.0470384314407752,1085.7601881970936
2.0772600815420614,1088.9606560577738
2.6454234801269116,1082.9729273712244
2.626157901266468,1084.3099873354968
1.853268993149306,1085.3973408406905
2.235163275078283,1087.4342046191164
2.778352984532359,1087.1756796794182
2.73687087584907,1087.7484781259843
2.557318923324985,1087.9744037737742
2.94724582483314,1081.8500289153276
2.7647263606901866,1086.485976741293
2.4658694074320584,1081.10805001935
1.5339513401006033,1082.5081573461334
1.8903732037933496,1087.2837726048238
1.4891371824152977,1084.4389308222567
1.9486565463058705,1089.2892576688578
2.8647927975193244,1083.2531988418548
2.4935440626070786,1089.3815249568424
2.132797457610597,1088.902692589228
1.9707560592458526,1084.9584659090533
2.856801779059123,1083.949203241856
1.9334730137048264,1084.8807720629675
2.7152759675590517,1084.0938840165986
2.6333806610014965,1084.6579108181302
2.251125369542288,1085.7136603974166
2.199750068967646,1088.8769518603567
2.301686442228051,1085.204150336976
1.8183500822553802,1087.0894487745875
2.2845316367555495,1083.592328432015
3.42561815717834,1085.617409156709
2.124430804418024,1087.8523546582533
1.7938487719075829,1087.1796338931276
2.424380837658972,1083.4114658587193
2.6379781355389476,1086.4308924998932
2.8507685122723143,1081.4889796690752
2.009810208721215,1088.04764352679
2.2359945605527685,1086.9282450184494
1.8577780653208527,1085.7991621552685
2.194152767802311,1087.0606760596709
1.8592096533707498,1082.6936064870542
2.2118594158447076,1082.2547209080294
2.0939060715883215,1086.0815575308975
1.9680685889568112,1080.5759167673577
2.223512339741789,1088.8638603273691
2.3229091330875336,1086.6812725299123
2.4485931874076097,1085.5095361044705
2.4308395514511574,1085.4135247210504
1.5717519414635248,1086.902624266308
2.1060994201561014,1083.3188721640463
2.5863091929267923,1081.2999717766954
2.039106850923576,1088.5588053789666
3.138103888695114,1088.1550335422048
2.8694464840814975,1084.2762192475454
2.7791559135175774,1088.1207544613476
2.6686341452329936,1084.3055616888794
2.7495390004275038,1081.5428802480633
2.668318166624159,1086.5135839374639
2.38664061412088,1084.79918079854
2.2720648241189294,1088.7031692929468
1.9747157406893425,1088.1550631227415
2.3634919550386124,1087.6712408077506
2.4203873416657222,1082.711437263013
2.98299611733032,1088.6362262390526
3.1118657956767155,1084.1902406226757
1.8067726045873722,1080.6330321264804
2.031330329516891,1086.5989061685295
1.6608688331597117,1084.8523471590954
2.0262020955094227,1084.4684017113802
2.2653673803584535,1089.6105350553607
2.8957208693899674,1088.4233454583025
1.7145308437995288,1082.9699218994192
2.285857463182679,1086.0362168257134
2.068497463874612,1085.164987317437
1.7583012177745259,1090.3121080045523
1.6191397002037586,1088.9288445823208
2.7898655550908202,1087.4202720285082
2.0155908934952036,1084.8094993518685
2.32922404715529,1082.4487778972766
2.036664671332746,1084.682698946433
2.4629288087157883,1086.0615290399023
2.8572415539724494,1086.9047763106498
2.5387158766912634,1080.6715102329904
2.5341537056718773,1079.478951689567
1.8727956385676772,1082.6601853881104
2.1093223445472606,1087.2315378447918
2.6694501373228663,1087.1038627475273
2.910444332136417,1087.195019758701
1.9659799743299207,1086.4901152713985
2.2242935463455233,1084.9982015982023
1.9454948757485717,1089.2600847405643
1.9262387163399113,1084.880554972724
3.0821486236506317,1085.2391815884703
2.014976274738751,1086.537376510998
1.845929864052453,1087.8015748396708
2.352645387491723,1088.115541952983
2.6982297520182352,1085.1687427619477
2.0217936583815725,1083.654134027661
2.308113341915031,1084.4417290230008
1.9734875181264548,1086.5238442899324
2.3436994070773842,1087.7778394802253
2.3564012279744793,1087.391448757431
1.721051722505009,1087.975565328486
2.7164506775386887,1082.8758047446477
2.6905493796697346,1087.3215346531717
3.4492854132486848,1084.5480579796888
1.8018936969446488,1085.512912277974
1.499303445209526,1088.2186523942821
2.4901305385753525,1081.140431600913
1.6541096209874104,1082.9314595766443
1.8706693770457008,1085.7694865347478
1.621762001177385,1083.47057713541
2.151429161660353,1083.9350816906883
2.458890798855825,1083.4394439609493
1.8109362729061476,1085.39063811385
3.1887549871792986,1087.7016124600548
2.3810111562233374,1085.7713475856624
2.228442499386527,1086.233185524293
2.1868347447268963,1085.8825067013813
2.676851123479523,1083.4761240793248
2.2816588807404856,1086.639099818452
2.4773619853398774,1086.8374118403165
3.3723981218207033,1082.6368997221055
2.665032690467149,1089.992587634376
2.2203995214385053,1085.2815201647138
2.2747625795566204,1087.2982085956446
1.9525715585254777,1085.0158010760756
3.0919425016967983,1087.047772295699
2.4225644018595967,1083.9754138402545
2.1135777855097486,1089.7385493977952
2.39783234353079,1082.9165080781922
2.6277915590068104,1084.5432691017536
2.3506759668166937,1085.356889363556
2.1076757587246315,1089.0861339727562
1.6744749034209425,1086.9801258652292
1.3290400150497088,1083.403071733404
1.8622970239809638,1084.8245948948208
2.6532346445606065,1084.5970226286859
2.282662272993289,1086.2921713808635
2.4716105687444756,1086.3513813341679
1.9220253211169038,1083.099614611525
2.2833188605626242,1083.5905359859514
2.084231025970241,1087.799493291281
2.1513778398334575,1087.7652217738435
2.85491687218315,1085.6164697201796
2.0987923948759093,1086.492500402473
2.323947222568378,1084.3335480199842
2.2720437990665374,1086.1168057887576
2.3965444397648628,1084.0926194926717
2.225094550732745,1089.5265687950553
2.4055600065083205,1084.276089417031
2.4536861725074406,1085.7491255060593
2.4749665245343535,1081.9445459404383
2.338336575844003,1089.021877849378
1.8769399722687814,1090.8584134432035
2.0204212855147174,1088.3186802384453
2.6446001566294113,1091.242761896684
2.6539423520944747,1085.5762512916808
2.404774701740907,1086.0139755575728
2.3423101437329126,1084.5169320163486
2.219176747983176,1081.8836090862133
3.294240642907714,1089.1195342691685
2.3392627124012986,1081.4146335031696
1.9541705386947454,1083.877026205996
1.6304372569423422,1086.1289586914072
1.8266923488188604,1086.4653020254864
1.8247692629823968,1086.4515054410736
2.843031044747937,1082.1250683899186
2.2803183944533227,1088.461186364131
3.4671598680236055,1082.2340976867079
2.998823757617545,1085.3313510796925
1.949827678163559,1086.2812949242734
2.1857012660417063,1086.624974349002
2.1579670918725746,1087.8584152377553
2.348295052954366,1085.8957283990594
2.4435029690939745,1081.6616529253513
1.8793496517886479,1085.4400577472643
2.295541901966957,1082.9381101863705
2.219418994529703,1084.5829647735184
2.659952484108945,1084.1128686204875
1.9529434099422285,1083.1794873858983
2.120579831393801,1085.4520708302523
2.1913682371960004,1087.576196221867
2.312300638031075,1081.6863200112182
