height,age,low_ci,up_ci
2470.0,1072.9430248152787,1060.3422598421396,1083.703614331194
2480.0,1072.8406523829526,1060.2052526128768,1083.6443892507302
2490.0,1072.7389403159843,1060.0828631952913,1083.5822337380694
2500.0,1072.6376456306702,1059.9516359745285,1083.5147921274697
2510.0,1072.5366610484168,1059.834784559367,1083.4538504993727
2520.0,1072.4348969284813,1059.7289730316575,1083.3965901202093
2530.0,1072.3346185661735,1059.5892395992742,1083.3336520901805
2540.0,1072.2356351695173,1059.4721451296896,1083.2648268177172
2550.0,1072.1367932040255,1059.3661303039303,1083.2044708977876
2560.0,1072.0402765817732,1059.2643989301844,1083.1396016100234
2570.0,1071.9390034644875,1059.1563256096915,1083.0679533168036
2580.0,1071.836864413772,1059.0219219928933,1082.995314129386
2590.0,1071.739550397255,1058.9146858096942,1082.9359796661786
2600.0,1071.6392073451188,1058.8151049153007,1082.872505047277
2610.0,1071.537668047203,1058.6930953675421,1082.8125655912927
2620.0,1071.438900363648,1058.5748527516935,1082.7468231345786
2630.0,1071.3367062842788,1058.4542323746016,1082.688028207043
2640.0,1071.2372958048336,1058.3376654597485,1082.62287630785
2650.0,1071.1361572514288,1058.2233800149447,1082.5545424539846
2660.0,1071.0356259910964,1058.1080706516866,1082.4749175755376
2670.0,1070.9336198964766,1057.9821887791334,1082.4197627071762
2680.0,1070.8347513752958,1057.8559721777606,1082.3555377096573
2690.0,1070.736553470135,1057.7258638236026,1082.2978842825567
2700.0,1070.6361763059706,1057.627995650049,1082.2198587599369
2710.0,1070.535182852026,1057.5108767902352,1082.150903853756
2720.0,1070.4359149309485,1057.4034422477255,1082.0869684986474
2730.0,1070.3369212498462,1057.2978613907621,1082.0204022850362
2740.0,1070.240140921858,1057.1847756390503,1081.9534158650458
2750.0,1070.1391131214398,1057.0561033445058,1081.8817505988661
2760.0,1070.038877080044,1056.9598480711643,1081.8079056093497
2770.0,1069.9414697616342,1056.837594262772,1081.7392934273194
2780.0,1069.842216804926,1056.7231194352935,1081.6589841800912
2790.0,1069.745427708633,1056.635437658205,1081.5994479018211
2800.0,1069.647058236653,1056.5047574575854,1081.5238593934434
2810.0,1069.5503784432412,1056.4126528448546,1081.4536231328693
2820.0,1069.4532072195743,1056.3099142155738,1081.3651200704385
2830.0,1069.3564442624631,1056.202491594923,1081.3016748591078
2840.0,1069.2612298851425,1056.0973347112897,1081.2226705728335
2850.0,1069.1648280261234,1055.9772237919203,1081.136384989108
2860.0,1069.067276525592,1055.8579358562363,1081.0600528313778
2870.0,1068.9720454314859,1055.7418711786981,1080.9817745015766
2880.0,1068.8767982518016,1055.6351779307965,1080.9148398242662
2890.0,1068.779407273962,1055.5346741628637,1080.8483043512142
2900.0,1068.6832629194296,1055.4360306236956,1080.7727892164455
2910.0,1068.5853798988478,1055.3213558153004,1080.6824075724182
2920.0,1068.4913934777528,1055.227796761676,1080.6015107993614
2930.0,1068.397527690034,1055.130389244417,1080.5471322047144
2940.0,1068.2999961233118,1055.0317214851602,1080.4654106631872
2950.0,1068.2031240121669,1054.939969442248,1080.3827733736252
2960.0,1068.1082674980146,1054.8467616010425,1080.3232455460266
2970.0,1068.0122436473691,1054.736905497511,1080.2394235045776
2980.0,1067.9173955047122,1054.6375980903886,1080.1675364266566
2990.0,1067.823729854221,1054.5463774082243,1080.1076262999334
3000.0,1067.7295329731235,1054.4315927784862,1080.0395855459753
3010.0,1067.6332397085357,1054.3406509260578,1079.9478508292784
3020.0,1067.5400041671123,1054.239899085769,1079.876898272042
3030.0,1067.4439529132108,1054.143101860694,1079.799880107761
3040.0,1067.3504651176906,1054.0291841896337,1079.7007591248155
3050.0,1067.2559466809512,1053.9126185671641,1079.6270019207568
3060.0,1067.162784721793,1053.8139559497909,1079.5612190798563
3070.0,1067.0678274766474,1053.7246938859826,1079.4944035731517
3080.0,1066.972504016186,1053.644700210088,1079.4181425646575
3090.0,1066.8793742958928,1053.5362957644572,1079.341156836287
3100.0,1066.7871567353982,1053.4295642705404,1079.2612889156294
3110.0,1066.6937471659671,1053.3184787184166,1079.1663328860068
3120.0,1066.6004023752414,1053.2406152682065,1079.1095494777746
3130.0,1066.5065342749065,1053.1675798094757,1079.0361938823185
3140.0,1066.4131570651184,1053.0768392487519,1078.9676883931224
3150.0,1066.318061309417,1052.9792932344226,1078.8814776847996
3160.0,1066.2244827637762,1052.8851151384456,1078.8137196771272
3170.0,1066.1301485600582,1052.7955268702228,1078.7409270174387
3180.0,1066.0387293364802,1052.7120646384137,1078.66282668493
3190.0,1065.9446971466418,1052.6063815228852,1078.5787618739423
3200.0,1065.853804407586,1052.5262742297846,1078.5106263772586
3210.0,1065.7606797595922,1052.4309470300461,1078.4378178918687
3220.0,1065.6677369020929,1052.3548348414117,1078.3638961707932
3230.0,1065.575255798427,1052.2733630106065,1078.290633126369
3240.0,1065.4820987148762,1052.1702411978833,1078.2104827053797
3250.0,1065.3883922957987,1052.0860904278181,1078.127754902025
3260.0,1065.2977946618346,1052.002743861541,1078.0470256803844
3270.0,1065.2086289610659,1051.9249511852274,1077.9796721165467
3280.0,1065.1178348422075,1051.814815734584,1077.9008833333896
3290.0,1065.0254862937413,1051.7402775049009,1077.8131457058469
3300.0,1064.9341590944769,1051.6357969870776,1077.7234128168689
3310.0,1064.8447238139574,1051.5526323906574,1077.6433144215312
3320.0,1064.7531825966291,1051.467147264646,1077.5662484231386
3330.0,1064.6634412149233,1051.387138046523,1077.4867355894412
3340.0,1064.5707826189782,1051.3149279619845,1077.4061674328746
3350.0,1064.4819787779231,1051.236394436503,1077.3161732157685
3360.0,1064.3911046882247,1051.136563341898,1077.2418907047797
3370.0,1064.3009756470892,1051.060628969158,1077.1566620331218
3380.0,1064.2116861050567,1050.9751146541607,1077.0864793800667
3390.0,1064.1221182830627,1050.894253336115,1077.0034541453979
3400.0,1064.0343909984128,1050.8311724986117,1076.9377543651758
3410.0,1063.9464291387546,1050.7425908343084,1076.8628800921986
3420.0,1063.859433133517,1050.6496118108682,1076.7823617831898
3430.0,1063.7716982179675,1050.578283122831,1076.6897894353347
3440.0,1063.6826106708907,1050.4944407172964,1076.6211099525865
3450.0,1063.5963971475553,1050.421321236352,1076.536341142481
3460.0,1063.5082509284052,1050.3405936380377,1076.4504898712348
3470.0,1063.4186222610244,1050.2602669751504,1076.3860596181967
3480.0,1063.3321192524118,1050.1743553490019,1076.3136104975865
3490.0,1063.243664042436,1050.0949996464076,1076.2238830766466
3500.0,1063.1568029019695,1050.0266314309786,1076.132117251806
3510.0,1063.0697312255654,1049.9590596597466,1076.05585877965
3520.0,1062.9810559329928,1049.857723558009,1075.9785967795685
3530.0,1062.8948581422703,1049.7742720422855,1075.8952462242796
3540.0,1062.8067874101969,1049.697600853474,1075.8110510910426
3550.0,1062.7206824919895,1049.6198164539028,1075.7310146173365
3560.0,1062.6335692778623,1049.5576297504053,1075.6499226108192
3570.0,1062.5490033848725,1049.4892094871375,1075.5544318491777
3580.0,1062.4623409445467,1049.432192801282,1075.4865912961156
3590.0,1062.3741985857737,1049.378440297982,1075.3912325009546
3600.0,1062.288954023216,1049.2953071452205,1075.3136997143647
3610.0,1062.2025961050056,1049.234252767385,1075.2295402875916
3620.0,1062.118409192934,1049.1612253545604,1075.1554216256854
3630.0,1062.0321866776098,1049.072431296711,1075.071943851311
3640.0,1061.9452627287844,1048.998127474936,1074.9816151538273
3650.0,1061.8594101377994,1048.9289185746047,1074.9026955363636
3660.0,1061.7746460961348,1048.8478960791008,1074.832618294627
3670.0,1061.6874791244552,1048.7769753102268,1074.7491338295847
3680.0,1061.6012441179294,1048.6931889340042,1074.6694462833957
3690.0,1061.5124185883978,1048.6275190305973,1074.5807209037173
3700.0,1061.428493848668,1048.5625025382149,1074.4800686940014
3710.0,1061.3439432936418,1048.4923209673732,1074.4045667232783
3720.0,1061.2575169671843,1048.423215800706,1074.3240338722921
3730.0,1061.1732331545077,1048.3499330554178,1074.24735146344
3740.0,1061.0891656508315,1048.284203841821,1074.1760174409278
3750.0,1061.0041130560076,1048.2204246190727,1074.0997660177054
3760.0,1060.9213586364053,1048.1638208902768,1074.023416749843
3770.0,1060.8376352998152,1048.0931900722978,1073.9195630782442
3780.0,1060.750988304799,1048.0164848538072,1073.8206373257156
3790.0,1060.669099051422,1047.9600954674256,1073.7317221375752
3800.0,1060.5874125984456,1047.8987011877614,1073.6629080951411
3810.0,1060.5045223607196,1047.8333954408683,1073.5856058473073
3820.0,1060.419923783978,1047.7681550477664,1073.515169242267
3830.0,1060.337660396738,1047.6977214905678,1073.4347030333251
3840.0,1060.253187110159,1047.6249958919868,1073.347143152049
3850.0,1060.174421469925,1047.5551041761917,1073.2804278720992
3860.0,1060.0919569541313,1047.5032407624383,1073.1885252140885
3870.0,1060.0125299256301,1047.4487684027702,1073.10374625905
3880.0,1059.9303135099954,1047.373050568165,1073.019919395871
3890.0,1059.8478795827764,1047.3198520555018,1072.9352728632082
3900.0,1059.7654217994084,1047.2473315691282,1072.8624107513763
3910.0,1059.6834790840792,1047.188133079083,1072.7689699686891
3920.0,1059.602868617682,1047.1233002111676,1072.6680327155027
3930.0,1059.5223636883886,1047.057382123945,1072.58620289553
3940.0,1059.4413047226312,1046.9693365533446,1072.4959696590302
3950.0,1059.3586298952878,1046.9187083060413,1072.4232339282244
3960.0,1059.2759815178351,1046.8561397883159,1072.3427421175097
3970.0,1059.1948157172644,1046.784932080269,1072.2423606095497
3980.0,1059.1159632459396,1046.7196352577569,1072.1350362203825
3990.0,1059.0364406275671,1046.660062043488,1072.060746410554
4000.0,1058.955154626611,1046.6040410325186,1071.9779019133312
4010.0,1058.8785103134458,1046.5317660689902,1071.8847877602298
4020.0,1058.797768547211,1046.463401597269,1071.7892969507789
4030.0,1058.7194856153196,1046.3997759144224,1071.7148235833179
4040.0,1058.6414521422125,1046.3366354756606,1071.63352509316
4050.0,1058.5628828118056,1046.2722890055568,1071.5596404734683
4060.0,1058.4853587142609,1046.2098366368161,1071.5020869431735
4070.0,1058.4043260990863,1046.1537724303332,1071.4296853280157
4080.0,1058.3240044361867,1046.0868247242965,1071.3473764617163
4090.0,1058.247503991746,1046.0265439255083,1071.2677446876971
4100.0,1058.1699113879733,1045.966331049729,1071.1857168219249
4110.0,1058.0929271499208,1045.9284513786536,1071.0939991188889
4120.0,1058.015880844624,1045.8755859280463,1071.006130526445
4130.0,1057.9369528378113,1045.8129293298437,1070.9159161247833
4140.0,1057.8593157573732,1045.7517820375022,1070.8289383485392
4150.0,1057.7814939608538,1045.6879984588459,1070.7468450466497
4160.0,1057.703673790125,1045.6386038877986,1070.6660520763182
4170.0,1057.6271738586306,1045.588350227983,1070.5831497801505
4180.0,1057.549750559783,1045.535201972048,1070.497746221586
4190.0,1057.4743997843887,1045.4760491516683,1070.423543161498
4200.0,1057.3966030786235,1045.4226260041157,1070.3333365782273
4210.0,1057.3195801116663,1045.3602027534598,1070.2592314992185
4220.0,1057.2431193826133,1045.301550695947,1070.1869871958854
4230.0,1057.1647039117308,1045.235095765191,1070.0920389686182
4240.0,1057.087703329316,1045.1862050394288,1070.0206653433474
4250.0,1057.0132468781085,1045.1223160160366,1069.930627502803
4260.0,1056.9349368619266,1045.0568630153496,1069.851938157941
4270.0,1056.859049390389,1045.0040356331892,1069.7576736480598
4280.0,1056.7840148631924,1044.9423917019533,1069.6798839804737
4290.0,1056.7081246952673,1044.8838145772725,1069.5957759334158
4300.0,1056.63328868978,1044.824216019354,1069.5139197690771
4310.0,1056.5595203325197,1044.7720047820292,1069.4259444291947
4320.0,1056.4838855375624,1044.7086054439367,1069.3459603526119
4330.0,1056.4083011017067,1044.6400047220527,1069.264312227877
4340.0,1056.3335766396199,1044.5963333112418,1069.1656214823608
4350.0,1056.2583403196552,1044.5408599071927,1069.0799683596267
4360.0,1056.1838030069255,1044.4912725855124,1068.9655680101084
4370.0,1056.1083852560757,1044.4376994121837,1068.886878650099
4380.0,1056.031745437635,1044.381252905547,1068.7943112712087
4390.0,1055.9564996165013,1044.3205081581502,1068.7015112067656
4400.0,1055.8837544463127,1044.2638492293108,1068.6163140777142
4410.0,1055.807615858686,1044.1933879522464,1068.5188058151618
4420.0,1055.7334745545447,1044.1286419364037,1068.4250212315244
4430.0,1055.6614353073103,1044.0713963668545,1068.330078605617
4440.0,1055.5868010148436,1044.0058193604589,1068.2460401037242
4450.0,1055.5114705229303,1043.9421793467195,1068.147207225726
4460.0,1055.4384411525386,1043.879177804931,1068.060318388376
4470.0,1055.36547089334,1043.8090136751769,1067.9752416028432
4480.0,1055.2917060157888,1043.7480345781578,1067.886830207211
4490.0,1055.21963967493,1043.6875372339662,1067.7965940794554
4500.0,1055.1465598351472,1043.6282611433487,1067.7223076296036
4510.0,1055.0756206097294,1043.578942735665,1067.6314681547378
4520.0,1055.0022086351041,1043.519607371084,1067.5355791030286
4530.0,1054.931153212235,1043.4521693062104,1067.45813542854
4540.0,1054.8603450693843,1043.4024900063193,1067.3737101302445
4550.0,1054.7864497009766,1043.3468200349957,1067.3042017223452
4560.0,1054.7142689712848,1043.2795864185748,1067.2171114473786
4570.0,1054.6396593558552,1043.217213547346,1067.1388796883994
4580.0,1054.5663292193397,1043.1609915503432,1067.0530128465
4590.0,1054.4934644900827,1043.0989936490253,1066.9752086311905
4600.0,1054.4214602555603,1043.0347495391834,1066.89066364351
4610.0,1054.3501977835754,1042.9759309370102,1066.794767924023
4620.0,1054.2765330090651,1042.919845541198,1066.7149988365713
4630.0,1054.2032305529153,1042.842006775852,1066.6206423300657
4640.0,1054.1289681884186,1042.7768715681268,1066.531922609773
4650.0,1054.058561408502,1042.726950865545,1066.439414329031
4660.0,1053.9864894521795,1042.664252052588,1066.3380476499128
4670.0,1053.9139515818931,1042.5922910091374,1066.2503346984379
4680.0,1053.8434752603894,1042.5317719679315,1066.1563519816145
4690.0,1053.7726451055064,1042.4682396049134,1066.0597055114717
4700.0,1053.7008791657624,1042.393665920525,1065.9751945556068
4710.0,1053.6272554350433,1042.334909274263,1065.8900886398978
4720.0,1053.5564188686405,1042.2490526013692,1065.801137910047
4730.0,1053.4838948547015,1042.1844737655513,1065.7110382958008
4740.0,1053.4114761191634,1042.13351425969,1065.6101667633254
4750.0,1053.3360088040097,1042.0734433744863,1065.5050976642822
4760.0,1053.266228724064,1042.0227564614124,1065.4109953973145
4770.0,1053.1979411091809,1041.9585859689837,1065.3283783093277
4780.0,1053.12882200375,1041.9025692473967,1065.2421414028183
4790.0,1053.0582594081804,1041.8472898058703,1065.1306212821773
4800.0,1052.9897293372844,1041.7625308049244,1065.0453927474582
4810.0,1052.920175359412,1041.7020029466978,1064.9590753052423
4820.0,1052.8509807658963,1041.6319216683655,1064.8651846625044
4830.0,1052.7790475516338,1041.5642189849616,1064.7671929421026
4840.0,1052.7096321679255,1041.4877712610264,1064.6687754467941
4850.0,1052.6392622291116,1041.413333346554,1064.5881125704293
4860.0,1052.5698635502972,1041.359724116714,1064.4799472940686
4870.0,1052.4993796033427,1041.2894903407232,1064.3961813539293
4880.0,1052.429143538146,1041.2029935477694,1064.302547236126
4890.0,1052.3610787231212,1041.1153213071857,1064.2027708218388
4900.0,1052.2909447963184,1041.0453928897577,1064.120548910623
4910.0,1052.2212373668901,1040.9751583480638,1064.0158197730268
4920.0,1052.1533888054764,1040.9049742560296,1063.929406614695
4930.0,1052.0839964320685,1040.840352667962,1063.852383848504
4940.0,1052.0138180575595,1040.7793383263493,1063.759105197822
4950.0,1051.9446297886045,1040.7079494101934,1063.6675010123442
4960.0,1051.875721775361,1040.6327895161448,1063.568861691877
4970.0,1051.8066651266686,1040.5589110488506,1063.4893155415978
4980.0,1051.7362014504502,1040.4650020027302,1063.3861378381878
4990.0,1051.6653891421615,1040.386471564856,1063.2963415735526
5000.0,1051.5947260405878,1040.3076067928826,1063.2121963629072
5010.0,1051.527074630472,1040.2386538078838,1063.128027032209
5020.0,1051.4573513501919,1040.1737652357847,1063.0103378091621
5030.0,1051.38779428198,1040.1023041486326,1062.9182266550006
5040.0,1051.319417574235,1040.0010453517884,1062.8205704225568
5050.0,1051.2492290566192,1039.932445468875,1062.7223031492938
5060.0,1051.1783240398793,1039.8574201091735,1062.617267382331
5070.0,1051.1093276921765,1039.7762760667022,1062.5194108633466
5080.0,1051.0412101521517,1039.7019092883986,1062.4341476249635
5090.0,1050.973057142624,1039.626069561984,1062.329694173517
5100.0,1050.9036800786334,1039.5575083734395,1062.2381942266602
5110.0,1050.8347838105753,1039.4822264956852,1062.1343468245423
5120.0,1050.7646708752663,1039.3925299813227,1062.037140417083
5130.0,1050.6941251929782,1039.3213464377156,1061.9401406149736
5140.0,1050.6255770359296,1039.240802525054,1061.8559516749197
5150.0,1050.5574650055541,1039.1532920144195,1061.7601952722625
5160.0,1050.4873931371494,1039.0678870194142,1061.6596573699485
5170.0,1050.4183811146347,1038.9963364226335,1061.5533448333035
5180.0,1050.3520072831889,1038.916724074044,1061.4620288153267
5190.0,1050.2830791047393,1038.8448030949987,1061.3718636944675
5200.0,1050.2136037243997,1038.7594547699102,1061.2569979636553
5210.0,1050.1449009021917,1038.6664004447762,1061.150557929927
5220.0,1050.0771643012195,1038.5835784429726,1061.0484166548804
5230.0,1050.0093790068936,1038.5059872544273,1060.9435003049734
5240.0,1049.939221339638,1038.4209278649846,1060.8268741284123
5250.0,1049.8701769098036,1038.3368781641088,1060.7313409654926
5260.0,1049.7996696018758,1038.2398357381508,1060.6332178986856
5270.0,1049.7324950243888,1038.1557785230711,1060.5412725623137
5280.0,1049.6643755710793,1038.089273997555,1060.4335258419896
5290.0,1049.596702715043,1037.9941170214913,1060.3432732797105
5300.0,1049.528858561616,1037.9071758096516,1060.2466082340168
5310.0,1049.4605393135826,1037.83605607914,1060.1388095961331
5320.0,1049.390926974821,1037.7410519318262,1060.0173248668514
5330.0,1049.3203754831432,1037.658484219029,1059.9155283518305
5340.0,1049.2493858975126,1037.5841169324908,1059.808746767768
5350.0,1049.1808771025778,1037.4893687904785,1059.6946334134036
5360.0,1049.1110533012484,1037.3920733046816,1059.6006432280697
5370.0,1049.0421839811183,1037.3136803043449,1059.4925900569765
5380.0,1048.973123804549,1037.2409263366874,1059.3832274743595
5390.0,1048.9034758123787,1037.119534885454,1059.2655284658554
5400.0,1048.8339605323595,1037.0080261690675,1059.1455620061402
5410.0,1048.7645967870997,1036.9191946430522,1059.0514227384008
5420.0,1048.695351028142,1036.815918210422,1058.9087571903644
5430.0,1048.6266877741346,1036.7269498962632,1058.8037836612973
5440.0,1048.559126509925,1036.6194225469708,1058.6902386967288
5450.0,1048.4888131654905,1036.5090077734328,1058.5627387065304
5460.0,1048.4186389250192,1036.4258813186332,1058.4215634926113
5470.0,1048.353624623171,1036.3552041869818,1058.3114853579332
5480.0,1048.2851869739222,1036.2651471508689,1058.1803329592835
5490.0,1048.2162070749164,1036.1823007547052,1058.0624826923017
5500.0,1048.1473165388447,1036.0897586243557,1057.9312902464055
5510.0,1048.077894143809,1036.0064298740701,1057.8047402989307
5520.0,1048.007381590699,1035.9105440033236,1057.6700220810237
5530.0,1047.9396007115513,1035.821928081947,1057.5416244855894
5540.0,1047.8686183587638,1035.713124997526,1057.42003531748
5550.0,1047.798889637434,1035.6442434096866,1057.2576401837782
5560.0,1047.7294219970659,1035.550727657935,1057.1174640625943
5570.0,1047.6605475764006,1035.4676356261807,1056.9924858121663
5580.0,1047.5909762560457,1035.3792264414824,1056.8154241616562
5590.0,1047.5219181043146,1035.2986086689975,1056.6723679713168
5600.0,1047.4514081941202,1035.2016447123665,1056.5064019642018
5610.0,1047.38071862985,1035.1188443952876,1056.319355162263
5620.0,1047.3087118107562,1035.0102549398653,1056.1701679867904
5630.0,1047.2377445480788,1034.9096521876795,1055.9795217644423
5640.0,1047.1678491547088,1034.8150445245042,1055.7906872942103
5650.0,1047.0978790305019,1034.737594818671,1055.5889394074518
5660.0,1047.0260133837735,1034.6212870141696,1055.3567631000642
5670.0,1046.95498220095,1034.5326879075333,1055.1194170309554
5680.0,1046.8852035815116,1034.461798759073,1054.8747774990136
5690.0,1046.817229539555,1034.375001096391,1054.64574807728
5700.0,1046.7458074550009,1034.2831105026712,1054.3912669013466
5710.0,1046.67561942822,1034.203288472636,1054.123777716077
5720.0,1046.606069171106,1034.0895229529033,1053.9170061009816
5730.0,1046.5369599664277,1034.0154133920844,1053.718179188403
5740.0,1046.4670960726892,1033.912737197709,1053.537699783129
